sl.no,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,class
376,0.804963,-0.692588,0.299032,-0.160877,-0.080224,0.258256,0
377,0.051757,0.758719,0.318616,0.123377,-0.142312,0.362825,0
378,-0.744001,1.443507,0.255565,-0.115248,-0.083039,0.199647,0
379,-1.312878,1.305229,0.164174,-0.128381,-0.203609,0.181561,0
380,-1.836343,1.154599,-0.074298,-0.110342,-0.472879,0.262697,0
381,-2.186152,1.160065,-0.338463,-0.110544,-0.501939,0.234135,0
382,-2.62668,1.200721,-0.798791,-0.04197,-0.445751,0.217007,0
383,-2.910735,1.435737,-0.982674,0.07513,-0.092188,0.030499,0
384,-2.36116,0.830885,-0.184371,0.103714,0.73684,-0.47048,0
385,-2.565416,-1.418758,1.001743,0.143195,0.700057,-0.547552,0
386,-2.766254,-2.12895,0.822857,0.01105,-0.0431,-0.347546,0
387,-2.05964,-1.789789,0.376568,-0.116649,-0.139843,-0.358469,0
388,-1.118721,-0.434634,0.329061,-0.299543,-0.170682,-0.16384,0
389,-0.029481,1.320868,0.201961,-0.417466,-0.350679,0.426073,0
390,0.552203,3.345651,0.041059,-0.372343,-0.43246,0.534395,0
391,1.092109,3.958884,-0.069187,-0.191111,-0.316925,0.385888,0
392,0.879073,0.744384,-0.275927,0.063649,0.299745,-0.74357,0
393,-0.961673,-4.279599,-0.242823,0.766455,0.796581,-0.239772,0
394,0.919344,-1.300524,0.115807,0.976072,0.83838,0.16798,0
395,0.111416,2.109608,0.503173,0.251204,0.484137,0.170696,0
396,0.264838,2.45774,0.423682,0.039345,0.43832,-0.227858,0
397,0.488745,1.637962,0.109034,-0.015063,0.129007,-0.053246,0
398,0.193855,1.163273,-0.273773,-0.077227,-0.102198,0.091222,0
399,0.069884,0.141144,-0.300034,-0.020864,-0.23338,0.11403,0
400,-0.097073,-0.236242,-0.086004,0.050641,-0.186625,-0.021974,0
401,-0.173648,-0.001279,0.095826,0.129287,-0.054933,-0.179284,0
402,0.158639,1.069134,0.118048,0.078257,-0.182119,-0.100326,0
403,0.401517,1.629962,0.050659,0.054698,-0.287465,-0.224592,0
404,0.69915,1.371188,0.037047,0.052533,-0.29395,-0.145911,0
405,0.701815,0.40244,0.137651,0.180113,-0.242323,-0.082858,0
406,0.85421,-0.898377,0.300616,0.262061,-0.237962,-0.033485,0
407,1.62149,-1.409938,0.225446,0.503559,-0.188988,-0.117337,0
408,2.17225,-1.606856,-0.024691,0.529521,-0.021866,-0.105178,0
409,2.850487,-2.31271,-0.185692,0.15003,0.336185,-0.038752,0
410,2.777347,-3.122312,-0.390264,-0.009145,0.499033,0.140091,0
411,2.583577,-3.909168,-0.31797,-0.051918,0.76949,0.426797,0
412,2.040917,-3.045622,-0.016288,-0.06964,0.684779,0.481104,0
413,1.60031,-2.429864,0.357996,-0.080199,0.110267,0.353991,0
414,0.941542,-1.09181,0.379454,-0.107304,0.147649,0.07389,0
415,0.44782,0.653652,0.405815,-0.048639,0.139197,-0.04263,0
416,-0.226787,0.799994,0.624174,-3.70E-05,-0.135418,0.146612,0
417,-1.147375,1.386647,0.701381,-0.075436,-0.294963,0.431675,0
418,-1.733691,1.579976,0.548555,-0.10866,-0.321797,0.43471,0
419,-1.940402,1.627507,0.297087,-0.142636,-0.398912,0.338424,0
420,-1.974012,1.596158,-0.091941,-0.113247,-0.439988,0.137614,0
421,-2.430507,1.268842,-0.691846,-0.105008,-0.40713,0.081562,0
422,-3.038647,0.698,-1.265793,-0.055318,-0.228015,0.002764,0
423,-2.478692,-0.315632,-0.814066,-0.08556,0.856711,-0.378755,0
424,-1.381232,-2.411825,0.030567,-0.060449,0.66853,-0.366838,0
425,-1.800077,-2.435222,0.38339,-0.074788,-0.012862,-0.306343,0
426,-1.995312,-0.802417,0.35216,-0.148512,-0.158251,-0.06046,0
427,-1.320724,0.910401,0.336517,-0.221598,-0.249579,-0.125478,0
428,-0.424917,0.93783,0.692048,-0.254661,-0.321891,-0.081686,0
429,0.748698,1.561465,0.361888,0.089983,-0.177537,0.626575,0
430,1.320487,2.611284,0.00241,0.074495,0.11402,0.500348,0
431,-0.129881,1.101446,0.013442,0.797801,0.428582,-0.072891,0
432,-0.849732,-1.658393,0.032246,0.580901,0.226384,0.216672,0
433,0.131141,-1.564889,0.041114,0.444509,0.081208,0.404814,0
434,-1.226695,-0.178795,0.641945,0.353596,1.752799,-1.223126,0
435,-0.27785,0.442854,0.470451,0.061037,0.181641,0.235231,0
436,0.964982,2.500907,-0.058684,-0.200585,-0.217567,0.664081,0
437,0.220423,1.60007,-0.042434,-0.006924,-0.254647,0.079654,0
438,-0.331337,-0.19369,-0.137993,0.024725,-0.299806,-0.025925,0
439,-0.505208,-1.31081,-0.07582,0.124818,-0.244477,-0.180861,0
440,-0.157385,-0.429575,0.092123,-0.043093,-0.377414,0.038816,0
441,0.166455,1.20936,-0.057266,-0.017017,-0.41187,-0.115817,0
442,0.491152,1.480065,-0.103415,-0.026688,-0.366897,-0.339843,0
443,0.471994,1.079222,-0.278223,-0.018101,-0.369558,0.00688,0
444,0.75361,0.825796,-0.283409,0.183853,-0.303912,-0.131613,0
445,0.635672,0.106763,0.077748,0.292214,-0.253361,-0.190351,0
446,0.612231,-0.682079,0.232419,0.530341,-0.197605,-0.029201,0
447,0.876623,-1.042743,0.153543,0.634599,-0.191896,-0.20014,0
448,1.367575,-1.404917,-0.010275,0.369494,-0.080359,-0.128718,0
449,1.887032,-2.193655,0.180235,0.180544,0.232859,-0.066739,0
450,2.403509,-3.232582,0.069806,-0.04459,0.419366,-0.126567,0
451,2.33284,-3.796908,-0.202361,-0.062176,0.774151,0.231817,0
452,1.988836,-3.513006,-0.044974,-0.023413,0.955505,0.351312,0
453,1.343487,-2.336456,0.392323,0.065056,0.57087,0.300941,0
454,1.043396,-2.216844,0.577012,-0.06707,0.22406,0.333776,0
455,0.798777,-1.161001,0.750207,0.051152,0.165645,-0.021618,0
456,0.029067,-0.089813,0.738117,0.037056,0.245211,-0.139831,0
457,-0.74676,0.292434,0.924488,-0.075224,0.004787,0.018359,0
458,-1.231955,0.474594,0.812975,-0.117159,-0.22344,0.233651,0
459,-1.566873,0.281669,0.598306,-0.104531,-0.281926,0.400053,0
460,-1.715946,0.058575,0.308063,-0.092348,-0.405699,0.446754,0
461,-1.706271,0.390374,-0.090742,-0.130044,-0.451387,0.310827,0
462,-1.663628,0.585094,-0.60344,-0.204442,-0.395179,0.206215,0
463,-1.640472,0.415925,-0.941688,-0.133453,-0.341112,0.129829,0
464,-1.724929,0.262327,-0.819235,-0.010691,-0.018406,0.056457,0
465,-1.469781,-0.764704,-0.215796,0.042799,0.143061,0.075882,0
466,-1.512569,-1.472752,0.529363,0.04972,0.035333,-0.007735,0
467,-1.439991,-1.725387,0.507761,-0.108111,-0.076633,-0.576929,0
468,-1.164916,-3.247331,0.451812,-0.137841,-0.047379,-0.456077,0
469,-0.976249,-1.58631,0.490526,-0.08859,-0.057598,-0.121071,0
470,-0.343662,2.346846,0.169438,-0.130284,-0.062491,-0.030407,0
471,-0.12836,3.124361,0.283177,-0.224829,0.21445,-0.70571,0
472,-0.349083,0.936416,0.441467,-0.258532,0.284932,-0.63366,0
473,0.136494,-0.341094,0.082233,-0.20768,0.138788,-0.021527,0
474,0.87215,1.027022,-0.098116,0.098475,0.055888,0.561311,0
475,0.981828,0.726298,-0.114056,0.108752,0.101682,0.629508,0
476,0.415989,-0.311649,-0.59631,0.615413,0.528745,0.086078,0
477,-0.087555,-0.319425,-0.612636,0.776525,0.671313,0.142369,0
478,-1.973811,-0.545013,-0.372354,0.7656,0.628252,0.379859,0
479,-1.787106,-1.092595,0.271653,0.440557,0.634625,0.019165,0
480,-1.884719,0.024075,0.556892,0.341495,0.761778,-0.277525,0
481,-1.150004,0.600173,0.506807,0.225936,0.544644,-0.012912,0
482,-1.049441,1.221599,0.593239,0.030221,-0.06069,0.274109,0
483,-1.216529,1.97129,0.5377,-0.097197,-0.279757,0.107128,0
484,-1.553169,1.807386,0.259957,-0.183946,-0.372455,0.047425,0
485,-1.416459,1.005252,0.136958,-0.262313,-0.479202,-0.088616,0
486,-1.366645,0.274924,-0.284774,-0.099946,-0.423366,-0.192256,0
487,-1.187606,-0.371917,-0.651231,0.213281,-0.315242,-0.461851,0
488,-0.944643,-0.999853,-0.739528,0.371301,-0.286402,-0.408139,0
489,-0.719414,-0.355768,-0.832784,0.371988,-0.206856,-0.228382,0
490,-0.468222,0.187858,-0.868046,0.284185,-0.084817,-0.197053,0
491,-0.503711,-0.241758,-0.759852,0.343939,0.084753,-0.20882,0
492,-0.533009,-1.232637,-0.691489,0.421592,0.423037,-0.403204,0
493,-0.305162,-1.969855,-0.610973,0.284812,0.492757,-0.287575,0
494,-0.054422,-0.928176,-0.521894,0.32273,0.349155,-0.345576,0
495,0.187854,-1.046597,-0.421774,0.41567,0.284589,-0.309723,0
496,0.578336,-1.448794,-0.34696,0.587139,0.371431,-0.121335,0
497,1.146078,-1.489556,0.295855,0.622348,0.510562,-0.014373,0
498,1.506492,-2.465389,0.792073,0.613484,0.476747,-0.149864,0
499,1.680334,-3.953138,0.265356,0.063109,0.009367,-0.252961,0
500,2.568383,-4.621007,-0.252082,-0.207405,-0.25716,0.012462,0
501,3.006217,-3.224414,-0.369386,-0.044145,-0.036148,0.383667,0
502,3.1173,-0.192477,0.025951,0.245424,0.319318,0.371262,0
503,3.206855,1.714043,0.29324,0.365846,0.536345,0.179487,0
504,3.057629,0.454649,-0.050156,0.233644,0.461314,0.149548,0
505,2.126711,-3.132617,-0.187726,0.241805,0.325203,0.389994,0
506,1.535435,-5.509174,0.571763,0.467444,0.100845,0.284181,0
507,1.840748,-4.861471,1.899798,0.680068,0.010423,0.281049,0
508,1.359977,-2.350938,2.662342,0.492631,-0.06263,0.271222,0
509,0.815971,-3.217588,2.480191,0.190874,-0.289836,0.436525,0
510,0.555917,-4.786078,2.274218,0.076776,-0.590689,0.542179,0
511,0.098932,-4.057506,1.890874,0.025514,-0.611421,0.522782,0
512,-0.398978,-2.794824,1.17541,-0.235834,-0.382128,0.473873,0
513,-0.700297,-1.982001,0.899867,-0.161222,-0.177292,0.354958,0
514,-0.829127,-1.319579,0.790228,-0.175617,-0.122129,0.334161,0
515,-0.923307,-0.841328,0.620178,-0.244787,-0.166258,0.259205,0
516,-1.180838,-0.67338,0.402383,-0.130193,-0.308532,0.079343,0
517,-1.55967,-0.904501,0.187457,-0.06664,-0.293855,-0.00888,0
518,-1.976945,-0.873562,0.005042,0.044332,-0.163578,-0.229735,0
519,-2.157712,-0.730221,0.013209,0.068403,-0.053925,-0.405487,0
520,-1.621862,-1.125144,0.273832,0.27171,0.356294,-0.760393,0
521,-0.587813,-1.515574,0.311465,0.437085,0.426987,-0.572881,0
522,0.095027,-1.075479,0.750437,0.054945,-0.131013,-0.271102,0
523,0.061947,-0.790069,0.800047,-0.063039,-0.325805,-0.271766,0
524,0.011284,-0.62601,0.842211,0.156485,0.245177,0.509324,0
525,-0.793933,1.05881,0.320613,-0.106259,1.096252,0.134608,0
526,0.76436,-0.858696,-1.025891,-0.146844,1.5258,-0.504583,0
527,1.083489,-0.678149,-0.632924,-0.00117,-0.637099,0.934186,0
528,-0.025517,0.03155,-0.527281,0.042336,-0.807939,0.794961,0
529,-0.714962,0.039992,-0.708364,0.307997,-0.436565,0.733146,0
530,-1.001429,0.660319,-1.874453,0.543448,-0.059381,0.69115,0
531,-1.198125,-0.224003,-2.200502,0.517071,0.863726,0.546919,0
532,-2.043532,-2.513272,0.12525,0.627496,1.234253,0.212924,0
533,-2.010522,-3.360204,1.436206,0.270697,-0.123835,0.237321,0
534,-2.008882,-1.322382,1.447493,0.006198,-0.130026,0.257062,0
535,-2.385999,0.699877,1.682618,-0.044598,-0.114465,0.194067,0
536,-2.599291,0.997558,1.484194,-0.32101,-0.111035,-0.10176,0
537,-2.389605,-0.313621,0.992752,-0.365812,-0.098662,-0.142257,0
538,-1.940271,-1.125524,0.37843,-0.218504,-0.137877,-0.161799,0
539,-1.579401,-1.246546,-0.038705,0.065708,-0.202031,-0.189838,0
540,-1.324529,-1.151091,-0.154552,0.217825,-0.119511,-0.148108,0
541,-1.432743,-0.346258,-0.198,0.179852,-0.052358,-0.241637,0
542,-1.484217,0.076808,-0.191424,0.198954,-0.059688,-0.277711,0
543,-1.244132,-0.270833,-0.308942,0.216556,-0.060823,-0.262576,0
544,-1.069631,-0.501035,-0.434547,0.202402,0.076421,-0.291333,0
545,-0.938982,-0.698291,-0.502816,0.186201,0.188097,-0.375601,0
546,-0.703927,-1.063571,-0.467591,0.239504,0.278371,-0.417443,0
547,-0.225954,-1.055675,-0.458921,0.287329,0.327054,-0.393322,0
548,0.155441,-0.653467,-0.406566,0.366699,0.380941,-0.325246,0
549,0.364726,-0.668783,-0.22135,0.33627,0.2331,-0.377557,0
550,0.741149,-1.425366,-0.222024,0.39238,0.201508,-0.375956,0
551,1.250158,-1.919129,-0.261633,0.474973,0.19283,-0.363959,0
552,2.031436,-2.826206,-0.27859,0.503333,-0.020302,-0.162763,0
553,2.50584,-3.294799,-0.189218,0.525586,0.090533,-0.001944,0
554,2.611444,-3.88053,-0.057406,0.470676,0.025733,0.239296,0
555,2.256641,-3.686726,0.268879,0.088993,0.279791,0.516793,0
556,2.957521,-1.314831,0.046409,0.052728,0.494447,0.433818,0
557,3.509044,-0.048492,-0.09664,0.15703,0.69837,-0.044922,0
558,2.524456,-0.381059,0.008004,0.131299,0.659315,0.384053,0
559,2.249918,-1.009373,-0.07002,0.025963,0.473471,0.334603,0
560,2.116316,-2.532806,0.599706,0.075708,0.054774,0.26757,0
561,1.734557,-2.958461,1.082557,0.2558,-0.008573,0.26479,0
562,1.195704,-3.31707,1.452062,0.321973,-0.083257,0.287259,0
563,0.856729,-3.057805,1.644847,0.268048,-0.230695,0.3564,0
564,0.275716,-3.222814,1.854644,0.043457,-0.431873,0.520189,0
565,0.117605,-3.065644,1.58201,-0.080358,-0.471682,0.526036,0
566,-0.288389,-2.620623,1.201522,-0.181737,-0.446672,0.523027,0
567,-0.627456,-2.035087,0.788206,-0.22203,-0.445634,0.493012,0
568,-0.970643,-1.446114,0.584228,-0.256272,-0.331403,0.426724,0
569,-1.235372,-0.919389,0.42788,-0.207307,-0.217419,0.1675,0
570,-1.513627,-0.419788,0.406068,-0.188396,-0.183971,0.092094,0
571,-1.734662,-0.286672,0.342397,-0.105748,-0.080078,-0.046658,0
572,-1.746942,-0.212954,0.299488,-0.084281,0.06651,-0.267785,0
573,-1.456732,-0.231984,0.278038,-0.013434,0.333259,-0.606148,0
574,-0.901332,-0.685022,0.403207,0.109919,0.423192,-0.656931,0
575,-0.161503,-0.429343,0.557599,0.263575,0.158327,-0.278694,0
576,0.28855,0.172431,0.726614,-0.065317,-0.080089,-0.254085,0
577,0.462828,-0.27006,0.676055,-0.151807,-0.183849,-0.265635,0
578,0.19417,-0.359135,0.540765,0.001902,-0.009615,0.279347,0
579,-0.365836,1.203942,0.414141,-0.151689,0.184721,0.59943,0
580,-0.683991,2.097451,-0.310276,-0.252844,0.423779,0.339339,0
581,0.420561,-0.304263,-1.120945,-0.250505,0.690361,0.387833,0
582,0.818729,1.227046,-1.060306,-0.165414,-0.32391,0.869179,0
583,0.562813,-0.177119,-1.072045,-0.071092,-0.450782,0.805238,0
584,-0.588692,-1.420612,-1.060335,0.37161,-0.072179,0.625423,0
585,-1.372062,-0.518841,-1.050939,0.543676,0.386387,0.378976,0
586,-1.62973,0.250902,0.082863,0.602996,0.590905,-0.03403,0
587,-0.977125,-0.172442,0.689373,0.164278,0.051337,0.158146,0
588,-1.168643,0.14699,0.892724,0.093584,-0.09769,0.01411,0
589,-1.341486,-0.479142,0.979914,0.03388,-0.080988,-0.049715,0
590,-1.263233,-0.194844,0.944845,-0.145752,-0.111438,-0.100428,0
591,-1.027398,0.257106,0.672448,-0.171727,-0.148816,-0.228604,0
592,-0.673516,0.254307,0.266863,-0.148011,-0.153395,-0.206729,0
593,-0.338847,-0.060149,0.027117,-0.040748,-0.199385,-0.220777,0
594,-0.053029,-0.176887,-0.064741,0.049239,-0.213904,-0.228765,0
595,0.290498,0.073259,-0.047706,0.084133,-0.220377,-0.260419,0
596,0.588838,0.124817,-0.146101,0.049201,-0.219523,-0.299452,0
597,0.892901,-0.144564,-0.176747,0.010695,-0.255328,-0.227053,0
598,1.009952,-0.049863,-0.250827,0.016911,-0.381534,-0.063638,0
599,0.819247,0.083664,-0.177554,0.041036,-0.29812,-0.055505,0
600,0.616059,0.10304,-0.05188,0.042621,-0.231515,-0.075018,0
601,0.661634,0.393219,0.068776,0.087649,-0.213063,-0.082862,0
602,0.836819,0.924148,0.077865,0.137326,-0.185005,0.016717,0
603,0.938124,0.404039,0.050323,0.372506,-0.109721,-0.069092,0
604,1.098844,-0.339233,0.104741,0.477432,-0.125076,-0.096959,0
605,1.621553,-0.995421,0.178668,0.577214,-0.074015,0.024048,0
606,2.261422,-1.882319,0.303915,0.266633,0.714502,-0.188597,0
607,2.695687,-3.329175,0.512832,0.025545,0.866233,-0.064366,0
608,2.738585,-3.707795,0.321337,-0.24561,0.898247,0.351509,0
609,2.634461,-3.462066,0.232701,-0.145175,0.893664,0.260904,0
610,2.12772,-2.991533,0.218944,-0.351264,0.091756,0.333248,0
611,1.40942,-1.13542,0.474331,-0.231636,-0.1049,0.322959,0
612,0.896328,-0.450607,0.426072,-0.042213,-0.133255,0.282789,0
613,0.341264,0.454717,0.680613,0.073756,-0.042524,0.293859,0
614,-0.516036,0.985332,0.864088,-0.098235,-0.096027,0.265746,0
615,-1.162278,0.967786,1.016626,-0.200748,-0.124567,0.220916,0
616,-1.757151,0.922509,0.86725,-0.26911,-0.236021,0.152258,0
617,-2.17668,0.820724,0.578167,-0.239333,-0.370287,0.220913,0
618,-2.31299,0.894414,0.117785,-0.183525,-0.369893,0.256964,0
619,-2.361136,0.781666,-0.681437,-0.101224,-0.403233,0.181222,0
620,-2.395698,0.643262,-1.203862,-0.043801,-0.32136,0.007787,0
621,-2.036369,0.476417,-1.083634,-0.019064,0.264973,-0.332774,0
622,-1.726601,-0.008662,-0.459143,-0.122277,0.489894,-0.260076,0
623,-2.116206,-0.623268,0.395637,-0.081784,0.135509,-0.069149,0
624,-2.008412,-0.389018,0.861835,-0.131286,-0.000237,-0.171893,0
625,-1.229711,0.09696,0.666894,-0.228314,-0.031542,-0.247714,0
626,-1.072674,0.930218,0.743835,-0.298715,-0.103275,-0.012678,0
627,-1.144963,1.944584,0.750576,-0.232189,-0.095861,0.137982,0
628,-0.19684,2.334184,0.268522,-0.173362,-0.121491,0.446296,0
629,0.939649,1.762935,-0.11805,0.020893,0.075911,-0.019553,0
630,-0.283311,-0.730773,-0.415021,0.466364,0.22239,-0.075089,0
631,-0.290501,-2.031589,-0.114303,0.778003,0.256678,-0.057178,0
632,-0.046093,-0.366065,0.34781,0.290582,0.506934,-0.001433,0
633,-0.703714,0.580872,0.67422,0.231242,1.455986,-1.149815,0
634,1.040677,0.393409,0.487956,-0.001645,0.279549,0.177931,0
635,1.432575,2.558791,-0.036578,-0.12889,-0.26915,0.556899,0
636,0.785154,1.204831,-0.009455,-0.08202,-0.305548,0.15884,0
637,-0.19012,-0.260741,-0.025072,-0.143228,-0.309519,0.095103,0
638,-0.974002,-0.656596,-0.251162,-0.207745,-0.151223,0.046454,0
639,-0.630283,-0.614018,-0.008466,0.047261,-0.015213,-0.316404,0
640,0.237799,0.521614,0.026053,0.066032,-0.131363,-0.426103,0
641,0.539863,1.761405,-0.188139,-0.097863,-0.278744,-0.262731,0
642,0.740256,2.077569,-0.305717,-0.039541,-0.309538,0.030211,0
643,0.78716,1.110172,-0.314831,0.171669,-0.204611,-0.232979,0
644,0.569357,-0.598569,0.149445,0.374239,-0.09054,-0.263026,0
645,0.69432,-0.962588,0.230901,0.392845,-0.262472,-0.003799,0
646,0.822061,-1.238086,0.018502,0.383658,-0.309372,-0.000487,0
647,1.109481,-1.64602,-0.247091,0.348476,-0.125786,-0.070743,0
648,1.367372,-2.316345,-0.137609,0.251661,0.286535,-0.056316,0
649,1.803388,-2.226918,0.030897,0.18309,0.375851,0.026406,0
650,2.196437,-2.439987,-0.039792,-0.064451,0.509833,0.070267,0
651,2.05915,-3.031979,0.003805,-0.258226,0.834074,0.176601,0
652,1.915642,-2.798656,0.121076,-0.300334,0.78323,0.31271,0
653,1.504532,-1.842052,0.211978,-0.35771,0.301941,0.390742,0
654,1.107042,-1.612145,0.338162,-0.160058,-0.114129,0.284957,0
655,0.675353,-0.89656,0.24984,0.043321,0.29903,-0.018805,0
656,0.057488,0.309157,0.296322,-0.052887,0.294498,-0.037977,0
657,-0.447888,0.240337,0.628302,-0.112671,0.078061,0.101292,0
658,-0.864241,0.528969,0.737187,-0.217831,-0.232384,0.33712,0
659,-1.072356,0.774501,0.521774,-0.234448,-0.383597,0.415573,0
660,-1.214412,0.890283,0.195894,-0.224593,-0.388167,0.39625,0
661,-1.496318,1.069072,-0.047723,-0.193907,-0.344548,0.303185,0
662,-1.520128,1.031609,-0.248667,-0.186739,-0.270687,0.090688,0
663,-1.522894,0.710631,-0.429872,-0.161456,-0.231667,-0.085829,0
664,-1.851715,0.4093,-0.446738,-0.120855,-0.170323,-0.146547,0
665,-1.863083,-0.15552,-0.380932,-0.032994,0.171902,-0.299621,0
666,-1.669538,-1.346654,-0.243458,-0.039222,0.122384,-0.279914,0
667,-1.671166,-1.488044,0.217116,-0.011804,0.031427,-0.246943,0
668,-1.608325,-0.539085,0.479121,0.012093,-0.084574,-0.167156,0
669,-1.494315,0.543236,0.646241,-0.12832,-0.018623,-0.106597,0
670,-1.403422,1.30681,0.890521,-0.255241,0.024095,-0.231228,0
671,-1.295475,0.001164,0.967723,-0.14598,-0.181068,-0.039268,0
672,0.435684,0.742257,0.617807,-0.077442,-0.200066,0.769532,0
673,1.569108,2.699264,-0.121335,-0.024281,-0.098946,0.67448,0
674,-0.314347,0.403945,-0.440266,0.443873,0.893648,-1.075507,0
675,0.247506,-4.031176,-0.034347,0.557025,0.462118,0.256821,0
676,0.578519,0.222816,0.124883,0.321304,0.333947,0.475038,0
677,-0.460174,1.331117,0.654592,0.012675,0.131906,0.22591,0
678,-0.779529,1.752801,0.440313,-0.026862,0.416359,-0.135039,0
679,-0.831565,1.410711,0.519436,0.011105,0.376741,-0.246964,0
680,-0.17414,1.330001,0.153459,-0.07442,0.121567,-0.226663,0
681,0.242219,0.887421,-0.350471,-0.206128,-0.112827,-0.163992,0
682,0.530691,0.709709,-0.381344,-0.224355,-0.137725,-0.215257,0
683,0.683367,1.20667,-0.38305,-0.067506,-0.179886,-0.305454,0
684,0.830083,1.316998,-0.394986,-0.081303,-0.32321,-0.075683,0
685,0.711225,1.621314,-0.469913,-0.098832,-0.419441,0.003395,0
686,0.644972,1.145386,-0.20912,-0.007494,-0.444663,0.049807,0
687,0.610995,0.047213,0.32082,0.190617,-0.160871,-0.175272,0
688,1.08177,-0.528802,0.636767,0.443836,-0.030338,-0.25391,0
689,1.942713,0.072729,0.776606,0.606556,-0.063577,-0.312105,0
690,2.862671,-1.183868,0.405423,0.238921,0.044844,-0.376016,0
691,3.387225,-2.515117,-0.135068,-0.220303,0.498214,-0.04968,0
692,2.96133,-4.36685,-0.759512,-0.096768,0.511411,0.501603,0
693,2.852064,-4.368988,-0.663064,-0.079209,0.558975,0.397247,0
694,1.880269,-2.593096,-0.107038,-0.037753,0.56131,0.393098,0
695,1.632561,-1.444944,-0.104899,-0.352596,0.254601,0.329054,0
696,1.330692,-1.232703,0.093546,-0.006348,-0.186166,0.393553,0
697,0.567308,0.81928,-0.108832,-0.020474,-0.203452,0.335817,0
698,-0.449783,2.231923,-0.048312,-0.18026,-0.250168,0.117544,0
699,-1.3848,1.719364,0.003498,-0.008427,-0.405624,-0.001345,0
700,-2.248682,1.195637,0.122048,-0.049294,-0.421479,-0.016,0
701,-2.967449,1.153852,0.005986,-0.127847,-0.402597,0.135872,0
702,-3.188572,1.771333,-0.505891,-0.071903,-0.252621,0.174666,0
703,-2.961813,2.096572,-0.784598,0.006183,-0.13023,0.117141,0
704,-2.260222,1.031359,-0.080851,0.054514,0.493836,-0.169905,0
705,-2.231509,-1.341606,1.373036,-0.040523,0.13826,-0.162362,0
706,-2.685004,-1.882155,1.081073,-0.158924,0.051162,-0.219546,0
707,-2.317165,-2.499135,0.276857,-0.427913,-0.128943,-0.253243,0
708,-1.507224,-2.98349,-0.244566,-0.595152,-0.237401,-0.159032,0
709,-0.341915,-2.153785,-0.419088,-0.429606,-0.305148,0.166567,0
710,0.58472,1.334917,-0.13828,-0.081782,-0.07445,0.549082,0
